restaurant,chunk
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Exceptionnel tant par la finesse des plats (prenez le menu gastronomique à cinq plats) que par les vins (n’hésitez pas à solliciter le sommelier en dehors de la carte affichée) et le service et le tout pour un prix raisonnable vis-à-vis de la qualité. 
On a eu la chance d’un désistement mais si vous réservez à l’avance c’est un plaisir assuré...
On reviendra c’est sûr !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Après être monté vers la Croix-Rousse, apprécié la vue sur Lyon et s’être promené dans le quartier, nous avons découvert cette perle de restaurant. En effet, situé sur une petite rue tranquille, nous nous y sommes arrêtés pour le déjeuner. Nous avons été super bien accueillis. Les employés étaient souriants et contribuaient ainsi à une excellente ambiance. La serveuse nous a informé du menu du jour et a répondu à nos questions. C’était délicieux et succulent. Nous avons passé un agréable moment et prêts à entreprendre les Traboules. Resto fortement recommandé."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Accueil très chaleureux. Tout le personnel est très souriant.
Nous nous sommes laissés guider par la serveuse et avons pris le menu ""dégustation"" et le vin choisi par le chef.
Et bien tout était parfait! 
Nous y reviendrons très certainement si nous repassons à Lyon tellement l'expérience gustative nous a plu.
Bravo et bonne continuation!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Je suis passé semaine dernière afin de goûter le numéro 1 de trip advisor 
Après tous les avis plus que élogieux je vous avouerais que j ai été déçu de mon menu de midi
En entrée soupe de buttternut (cc est la saison ) coeur de mozza bon pas mal mais...
Et pour le plat quelle déception, aucune présentation dans l assiette et surtout pas beaucoup de recherche non plus, viande sauce et riz blanc (photos jointes)... un plat de bistrot :/
Dommage pour un restaurant qui souhaite défendre la bistronomie....
Attention c’était bon, bon produits, accueil très sympa mais voila moi il m a manqué la recherche, la présentation, des plats un peu plus complexes...ce qu on attends d’un restaurant bistronomique !!!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : très bon moment , cuisine excellente , le personnel est souriant et très pro , la salle n est pas bruyante et les tables sont espacée pour on confort de dégustation parfait
j y retournerais le mois prochain pour découvrir la carte de novembre
merci pour ce bon moment"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Moi et mon fils avons régalé, service est top aussi. Toilettes sont très propres avec des petits serviettes pour essuyer les mains. Vraiment parfait dans tous les détails. Bravo !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous ressentons dans les plats la bonne ambiance et la passion de la cuisine.
Malgré tout , quand nous sommes numéro sur TripAdvisor, je m'attendais à encore mieux .
 Nous avons passé un super moment !!!!!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Alors je me permets d'émettre un avis plus mitigé que les commentaires que j'ai pu lire jusqu'à présent. Classé numéro 1 sur Trip Advisor, j'avais beaucoup d'attente.
Nous avons pris le menu à 5 plats et honnêtement, les portions sont vraiment réduites, je n'ai pourtant pas un appétit énorme mais je suis restée sur ma faim.
Les plats sont bons bons, les cuissons maîtrisées (canard cuit à basse températures excellent), les sauces sont bonnes mais les quantités beaucoup trop faibles pour vraiment apprécier.
Enfin je m'attendais à découvrir des saveurs plus surprenantes ou plus subtiles pour mes papilles, je reste sur ma faim.
Un peu déçue également de ne pas avoir eu le choix des plats dans le menu 5 plats alors qu'on nous avait présenté la carte. J'avais très envie de goûter à la mousseline de potimarron, et au cochon basque..."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Accueil chaleureux, cadre sympathique, cuisine excellente, je conseille vivement ce restaurant !!!
Un personnel qui maîtrise son métier avec de très bons conseils aussi bien au niveau gustatif que œnologique !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : De l'entrée au dessert, une suite de goûts vrais, régal pour les papilles. Le menu du jour, tiens autant ses promesses que la carte, incroyable rapport qualité prix, service sympathique et dynamique. Merci pour ce moment de gourmandise. Je recommande et conseille fortement."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Rien de mieux que de se retrouver entre amies autour de la belle et grande table de ce superbe restaurant !

La carte est belle et simple, les différents mets proposés me donnent tous envie, mais je fais mon choix et je ne suis déçue !! Je pique dans les assiettes de mes copines pour goûter ce que je n’ai pas pris, et c’est délicieux aussi !! 

Les produits sont de saison, frais et locaux. La présentation des plats est soignée, et le goût, mon dieu un délice !!! Pour accompagner tout ça notre hôte nous conseille un vin parfait !
D’ailleurs l’équipe qui nous accueille est aux petits soins pour nous !

De A à Z, notre expérience à l’Aromatic est un vrai bonheur, un de ces petits moments de la vie que l’on savoure ! 

C’est excellent, nous reviendrons c’est sûr !!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Pour une soirée en famille, nous avons réservé une table à l'Aromatic. Nous n'avons pas été déçu, bien au contraire. Nous avons été très bien conseillé par le directeur de salle sur les plats et sur le vin, le service était super efficace et sympathique, les assiettes étaient bien dressées, avec des goûts originaux. On reviendra dès que possible"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Mon mari m'a emmené pour mon anniversaire et j'étais hyper contente . Tout était parfait
Plats très bon , service hyper sympa
Je recommande vraiment."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Tout était parfait, de l'accueil très sympathique à la grande qualité et fraîcheur des plats. À recommander."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Une vraie bonne adresse ! Les plats sont succulents, très équilibrés, le personnel est très accueillant et souriant, les prix restent corrects.

A tester les yeux fermés !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Tout était parfait!!du service aux plats, on a adoré ce restaurant nous reviendrons quand nous serons de retour à Lyon!
Merci à toute l'equipe"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bonne équipe, le service est agréable et vous êtes bien conseillé sur les plats, les vins sont d'un prix raisonnable. La cuisine est de qualité et les plats bien présentés, je pense que les plats devrait-être légèrement relever à mon goût... J'ai pris le menu à 32€ (entrée, plat, dessert). Très bon rapport qualité/prix, je recommande!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Service ou cuisine. Tout est excellent. Très bon moment et découverte de saveurs. Cadre agréable tout pour une bonne soirée.
Merci"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très belle découverte. Cuisine raffinée, service irréprochable, cadre agréable. Rien à redire si ce n’est que nous reviendrons avec plaisir. Merci à vous."
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Accord parfait mets et vins!! Service au top et le chef qui tourne dans la salle apporte beaucoup d importance à la satisfaction des clients
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un vrai plaisir que d'être passé chez vous. L'accueil et le service furent très bons et la cuisine des plus agréables. Merci de nous avoir permis aussi de saluer le chef. Pour la partie cuisine, il est agréable de constater qu'elle est aérienne, mais pas comme à d'autres endroits à savoir tellement aériens qu'ont fini avec un Rien dans l'assiette. Merci pour votre amabilité et le temps des explications afin que la dégustation soit encore meilleure."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous ne comptons plus le nombre de nos visites à l'Aromatic mais c'est toujours avec beaucoup d'impatience que nous découvrons chaque mois les saveurs de saison de la nouvelle carte. En octobre, potimarron, champignons, escargots...C'est l'automne! Mention spéciale pour le cochon basque et la pomme caramel beurre salé. Et c'est toujours avec beaucoup de plaisir que nous retrouvons cette équipe professionnelle, sympathique et aux petits soins pour leurs clients. Si vous ne connaissez pas l'Aromatic, à découvrir impérativement!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Par un beau samedi de septembre, nous avons réservé pour 2, pour fêter l' anniversaire de mon mari. Son entrée au veau et anchois était succulente, ma truite fumée au combawa très bonne aussi, mais manquait un peu de saveur relevée à mon goût. En plat, entrecôte Angus bien garnie , un pavé d'espadon super savoureux, et en dessert une ""tarte"" à la mangue (avec sa bougie d anniversaire!) succulente, et un gazpacho de figue et sorbet framboise, à la couleur peu engageante, mais au goût vraiment fin. Le tout avec un viognier bien frais, un serveur chaleureux qui aime son resto, et des chefs en vitrine qui font tout pour vous faire passer de délicieux moments! Longue vie à ce chouette resto dans ce chouette quartier!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un samedi soir à la X-Rousse entre amis, une table réservée de longue date, un espace rien qu'à nous, les papilles en alerte !!
J'étais impatient alors que c'était la deuxième fois pour moi dans ce bel écrin !
Et bien, j'y reviendrai encore et encore : accueil hyper convivial, chaleureux et très pro. dans les présentations, beauté des plats, senteurs exceptionnelles, tout y est, même le prix raisonnable (notamment la carte des vins !).
Aromatic, c'est magnifique ! Surtout ne changez rien !!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Super endroit avec des produits de qualité très bien cuisiné, le service et les vins sont du même niveau"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Superbe moment! Le menu dégustation 5 plats nous a transporté! De belles saveurs! De belles assiettes! Tout est bien travaillé et on prend beaucoup de plaisir!
Le plus: l équipe est fort sympathique!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Service incroyable et explications des mets très détaillée, ambiance conviviale, un délice au palais. Vous aurez une équipe extraordinaire pour vous accompagner tout au long de votre repas. Merci à Stéphane et son équipe de L'Aromatic"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bon restaurant ! Une équipe au top tant au niveau du service que de la cuisine !
Cuisson du cabillaud 😍
Merci pour ce bon moment !"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Mon mari et moi avons passés une excellente soirée avec des plats trop bons (menu dégustation) et le service impeccable! Bonne suggestion aussi de notre serveur pour accompagner notre repas. Je recommande pour le rapport qualité/prix les yeux fermés! Et pour notre charmante serveuse #teamcroute!! Nous nous promettons d’y retourner si un jour Lyon est sur notre itinéraire :-)
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Formidable , des passionnés ! . De l entrée jusqu'à la sortie. Du grand art . Serveurs et cuisto , champions olympique du manger ."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Plats d'une fraicheur incomparable ,inventifs et présentés comme il se doit . Toujours bien accueilli et intérieur sympathique . Pour les septiques on peut même regarder les cuisiniers à l’œuvre à nos moments perdus . Superbe adresse !"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Carte changeant tous les mois. Produits très frais. Service chaleureux mais très professionnel. Déco typiquement croix roussienne. Plats originaux sans être trop sophistiqués. Digestif offert ! Une adresse incroyable à la croix rousse.
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Seuls quelques plats à la cate mais ils sont raffinés, cuisiné sur place et très savoureux car à base de produits frais !
Une excellente adresse !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Belle découverte pour nos 15 ans de mariage 
Tout est parfait , le personnel souriant et professionnel , la cuisine inventive , trés belle présentation et surtout un vrai régal . 
Bravo à tous et un grand merci pour cette belle soirée
Nous reviendrons"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Pour 41 euros, deux entrées, deux plats et un dessert. Très belle présentation et une composition recherchée. Une note spéciale pour la cuisson de la volaille. 
Une équipe chaleureuse et accueillante.
Petit bémol pour les vins : dans cette catégorie de prix on peut trouver une meilleure qualité."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Restaurant proposant des plats recherchés mais pas « bizarre » de très bonne qualités. 

Et surtout à un prix plus que raisonnable pour le type de produit proposé. 

De plus l’ambiance est très agréable avec la petite salle pour les groupes avec la possibilité d’écouter sa propre musique.

Nous reviendrons avec plaisir, nous avons eu l’impression des reçus chez des amis. 

Un grand bravo à Robert,euh.... Stéphane :) et son équipe !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un vrai régal ! Un grand bravo pour cet établissement ! Un vrai plaisir : personnel adorable, repas divin ! Pour un tarif tout à fait raisonnable. Nous recommandons vivement !! Longue vie à l'Aromatic !"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Super accueil ! super service ! super déco! repas au top du début à la fin ! une adresse a ne pas manquer !
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Très belle découverte. Nous nous sommes régalés. Les plats étaient excellents. J ai apprecié l explication de chaque plat présentés. Une equipe très sympathique qui met a l'aise le client. Encore un grand merci. Continuez comme ca!!
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Accueil chaleureux , repas raffiné , ( en particulier pour l'association très réussie pour l'entrée :aubergine , émulsion de chèvre et figue ) ,service au top ."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Diner en famille en septembre 2017.
Menu de saison avec des produits frais, bien préparés.

Accueil agréable, cependant service trop rapide notamment à l'apéritif ou l'entrée est servie dans la foulée.

Bon restaurant avec des produits et une cuisine de qualité.
N°1 sur tripadvisor mais on peux trouver mieux à lyon en restant dans cette gamme de prix."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : La chaleur de l'accueil le dispute à la finesse des plats, les accords mets / vins sont tout à la fois simple et parfait....L'ensemble étant entouré de petites attentions et de francs sourires, on ne peut qu'y retourner!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Décor agréable avec vue sur la cuisine et les ""chefs""
Service très agréable bien documenté sur les vins et les plats
Les plats joliment présentés. Une cuisine simple principalement d'assemblage avec un parfait assaisonnement. 
La sauce pour le steak argentin coupé en 2 tranches un peu trop mince, était-elle nécessaire ? Quid d'un bon jus ?"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Excellent dîner ! Équipe très sympathique et professionnelle ! Cadre agréable et vive la cuisine ouverte !
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Cela reste le seul restaurant où je n'ai jamais rien à redire. Des plats toujours aussi goûteux, savoureux et originaux; une ambiance toujours aussi agréable, un service toujours aussi irréprochable (professionnalisme et humour au RDV). Que dire de plus ? Ce restaurant est une véritable pépite. On y vient pour manger, et surtout pour vivre un moment plein d'émotion. Merci aux chefs et aux serveurs qui rendent chaque repas exceptionnel."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Repas à midi, menu du jour, PARFAIT ! Cuisine, cadre et accueil impeccables. J'y retourne dès que possible."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : bel établissement, personnel dynamique et hyper sympas mais surtout une carte simple et délicieuse avec des plat qui change avec la saison: que demander de mieux, c'est exactement ce que l'on recherche en ce moment dans la restauration!!!! Les produits sont de qualité, il est donc naturel que cela se ressente sur quelques tarifs, mais ce n'est exagéré non plus."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un petit message à mes amis australiens et allemands qui mettent un avis moyen.
 On ne vous demande pas de comparer à une étoile michelin! Ce n est pas le but de tripadvisor. C est pour ca qu on retrouve l aromatic devant le 9eme art. Ce n est pas comparable... pardon au chef.
 La qualité des plats, l originalité, la justesse des assaisonnements, les produits, l attention au client, le cadre sont exceptionnels à l aromatic pour le budget. C est pour cela qu il est premier. C est un rapport bonheur prix que l on peut renouveller tous les mois avec une nouvelle carte."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bonne soirée dans ce nouveau restaurant .
Service impeccable.
Repas vraiment bon de l'entrée au dessert, pas d'attente. 
Cadre moderne sympa."
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : De l accueil au lieu. De l entrée au dessert pas de fausse note pour ce restaurant bistronomique. Tout est juste dans les accords de plat et prix pratiqués. Au niveau de votre réputation. Dommage que nous habitons trop loin de Lyon pour revenir rapidement mais nous saurons faire un detour du cote de l aromatic dez que possible
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Accueil très souriant et sympathique et de plus : efficace !
Décor branché de type industriel.
La cuisine est originale et succulente. Les quantités sont juste ce qu'il faut.
Un très bon moment.
Nous le recommandons !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous avons passé une super soirée à L'Aromatic : le menu dégustation est un délice, l'équipe est jeune et sait transmettre son enthousiasme. Nous reviendrons sans hésiter, d'autant plus que la carte change chaque mois !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : L'accueil et le service sont chaleureux, souriants, enthousiastes et mettent le client à l'aise.

Le menu découverte avec 5 plats est digne d'un restaurant étoilé. Les compositions sont justes, les cuissons sont impeccables, la présentation est raffinée.

Les tables sont suffisamment espacées pour conserver une intimité et la déco est originale.

La carte des vins permet des choix à des prix très raisonnables.

Un exemple pour nombre de restaurants Lyonnais. Merci à ces passionnés, pour ce qu'ils sont, pour ce qu'ils font."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Dîner d'anniversaire à l'aromatic.. Parfait ! Les plats étaient tous supers, surprenants par les goûts mais à chaque bouchée un délice ! Le service était juste super .. 
je recommande les yeux fermés !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Vous nous avez offert un vrai beau et bon moment. Votre accueil enthousiaste, attentionné, rieur, et néanmoins très pro, votre carte simple et prometteuse, juste magiquement mise en musique par 2 cuisiniers visibles en cuisine, toujours souriants et transmettant leur bonheur d'être là. 
Nous étions 4 à table et sommes sortis heureux de vous avoir découvert.
Merci de votre savoir faire de votre vision du partage de la bonne chère !
Merci, Nous vous souhaitons le plus beau des succès !
Sylvie, Mathieu, Morgane et Franck"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bon restaurant qui vient tout juste d'ouvrir ses portes, service très agréable et nourriture très fraîche de saison. Avenir très prometteur !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : À tous les niveaux,ambiance ,cadre ,accueil et cuisine raffinée et goûteuse .
À essayer sans attendre ,très bon endroit dans le quartier de la X Rousse."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Arrivés devant par hasard, nous avons été attiré par cette décoration à base de pierres apparentes, verrière et autres birdies !
Le service y est parfait, la nourriture fraiche, le coup de maitre du chef vient dans l'assaisonnement. 
Carte des vins agréable, addition pas trop salée... 
Bref, à refaire encore et encore"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Au top, vraiment très bon! 
Mets de qualité et vins au top. 
Les patrons sont au petit soin et très sympas! Bravo!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Excellente soirée : accueil chaleureux, menu dégustation raffiné, très bons conseils sur le choix des vins, personnel sympathique. Que demander de mieux !
Vous pouvez y aller les yeux fermés ....
John/Ghislaine"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Belle surprise en arrivant puisque changement de propriétaire. 
L'accueil est excellent et de bons conseils, la cuisine est raffinée, et le prix correct en regard de la qualité. Les cuisiniers travaillent dans une cuisine ajourée, ce qui permet d'echanger en fin de repas.
Tentez l'expérience Aromatic, vous serez ravis!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : excellent accueil, bons conseils, toutes les personnes à l'écoute , plats excellents : c'est ce que l'on attend d'un restaurant, non?
C'est souvent la théorie, à l'Aromatic c'est la pratique!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Le lieu, l'accueil, les plats, tout était parfait...Originalité des menus de l'entrée au dessert, très bonne carte de vins.Mention spéciale au filet de boeuf en tataki, à l' émulsion coco citronnelle accompagnant les filets de truite de l'Isère et au financier à la pistache, mousse légère à la nectarine blanche et coulis aux abricots du Roussillon. Une excellente soirée, pleine de délicates saveurs.Une adresse que nous retenons et recommandons vivement."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Des produits frais et une cuisine parfaitement maîtrisée avec beaucoup de justesse dans les saveurs
Formule du jour avec un rapport qualité /prix /plaisir tout à fait remarquable 
Une équipe sans chichis , sympathique professionnelle et efficace

Merci ! Hâte de revenir 
Valérie"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous sommes allés manger dans ce restaurant avec mon mari après avoir vu qu il etait classé 1er sur tripadvisor! Effectivement niveau qualité prix incomparable ! Nous nous sommes régalés !!! Mon mari a pris le menu à 18e et moi 32e. Les deux menus etaient copieux, la différence de prix doit s entendre au niveau des produits proposés. Le personnel était agréable et tout etait très soigné. Nous ne sommes pas de Lyon mais si c etait le cas nous y viendrions régulièrement !! En bref : on recommande!!!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Par quoi commencer ? tout était parfait.
La cuisine est excellente, les plats sont travaillés et délicieux, le personnel est souriant, à l'écoute, disponible et proche du client. 
Le lieu est bien décoré, décontracté, la cuisine est ouverte sur la salle.
Le rapport qualité prix est excellent, certainement l'un des meilleurs, à découvrir absolument."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Restaurant très bien décoré jusqu'aux couverts choisis avec soin.
L'accueil est très chaleureux par une équipe de trois hommes. La cuisine est ouverte sur la salle.
Et la cuisine est excellente, originale et très bien travaillée.
Beaucoup de goût et service rapide pour nous le midi. Conseillée par notre hôte, effectivement ce fût un régal.

Les toilettes sont très propres"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous avons été très bien accueillis avec une petite de deux ans. De très bon plats, cuisinés à partir de produits frais. Une originalité très appréciée : le menu enfant est à composer à partir des plats adultes de la carte. Et la carte change tous les mois. Nous recommandons, en couple, entre amis ou en famille."
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Un resto au top ! Les serveurs sont dynamique et super sympas. Le cadre est magnifique et la cuisine ouverte met en confiance quand on vois la propreté en plus d'une équipe organisé et souriante. La nourriture est excellente et la selection de vins aussi. Sans fautes !
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : En week end sur Lyon, nous voulions dîner dans le joli quartier de Croix Rousse.
Nous avons été très chanceux ce samedi soir de pouvoir dîner à l'Aromatic.
Une équipe jeune,dynamique et talentueuse.
L'accueil est parfait, et les plats sont excellents. 
C'est fin,original et les produits utilisés sont de très bonne qualité.
Nous avons passé un excellent moment en terrasse à se régaler, encadré par une équipe souriante, drôle et professionnelle.
Mention spéciale pour notre serveur et pour les cuisiniers que l'ont voit travailler dans leur petite cuisine.
Ils sont très doués et sympathiques.
De plus, le rapport qualité/prix est excellent !
Entrée/plat/dessert pour 32 euros 
N'hésitez pas une seconde, et réservez à l'Aromatic. 
Dommage que nous ne soyons pas lyonnais.... nous aurions déjà notre cantine!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : De passage en couple nous sommes tombés sur cette perle.
Le rapport qualité/prix est imbattable.
Une cuisine raffinée qui ravira bien des papilles.
Le service est à l'écoute du client. Toujours un sourire ou un mot gentil sans pour autant être sur votre dos en permanence.
Prochain passage à Lyon je reviens vous voir!"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Nous avons découvert ce restaurant grâce à sa place de numéro 1 sur Tripadvisor et quelle surprise ! Le repas a été un véritable délice de l'entrée au dessert en passant par le plat ! Le service est également au top ! En visite à Lyon il faut absolument venir !
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : De passage à Lyon pour un week-end en amoureux, nous décidons de réserver à l'aromatic pour le samedi midi : déjeuner plus que parfait! 
Les serveurs sont adorables et serviables, une équipe au top!
Les plats servis étaient à la hauteur de nos attentes : explosion de saveurs en bouche, produits frais. De l'entrée jusqu'au dessert nous nous sommes régalés! 
Le petit plus : la cuisine ouverte sur la salle 
Merci à toute l'équipe pour cet agréable moment."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Accueil chaleureux, service nickel, et que dire de la nourriture... excellent tout simplement !
je recommande vivement ce restaurant !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Accueil très souriant, produits frais d'excellente qualité parfaitement cuisinés!! Pour un prix très très doux au vue de ce qu'on déguste... 
il fait y venir et y revenir... nous avons adoré."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Tout d'abord, saluons l'accueil très chaleureux par les chefs et les maîtres d'hôtel. On sent comme une joie de partager un moment délicieux avec les convives.

Passons à la cuisine, c'était un régal de chaque instant. La cuisson est parfaite, on sent les produits frais de qualité rien qu'au goût et à la texture. Les sauces sont à la fois très légères et aromatiques donnant toutes leur place à des herbes savoureuses: estragons, coriandres, ciboulettes... les herbes c'est très bon mais c'est encore meilleur avec la juste dose. Pour cela, il faut de l'amour et nous en avons recu ce soir. 

Nous voyions d'ailleurs les chefs œuvrer en cuisine à travers une grille : calme, concentration, précision, doigté. 

Il paraît que la carte change tous les mois donc je ne détaille pas trop ce que nous avons pris : tataki de bœuf accompagné de légères gouttes de mayonnaise à l'estragon, salade de calmars moelleux et savoureux, curry de poulet aux épices thaï, espadon subtilement relevé, financier à la pistache, brownie. Chacun de ces plats était l'occasion de découvrir un à un des arômes bien dosés. 

Que c'était bon!!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Pour 15,50€, vous mangez le plat du jour avec entrée-plats ou plats-desserts.
Jolies assiettes et cuisine de qualité.
Le Resto est petit et sobre.
Les serveurs sont très sympas.
Bon restaurant sur les hauteurs de Lyon."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un des meilleur restaurant bistronomique que nous avons fait depuis très très longtemps. 

Les assiettes sont belle au visuel et en bouche c 'est l éclate total 

Equipe au top très accessible et super disponible 

Recommande ce restaurant à 100%"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : La recette du bonheur :
- Prenez 4 nanas en forme.
- N'ajoutez pas d'enfants, ni de maris.
- Proposez-leur le menu découverte.
- Débouchez un Poully Fuissez blanc et un Bandol 2013 rouge.

Vous obtenez alors :
Un silence religieux autour de la table (tout est relatif einh).
Tellement bon que les discussions s'arrêtent, les mains se concentrent sur les ustensiles, 
les yeux papillonnent au grès des couleurs, 
le nez se concentre sur les odeurs...

La déco (les tags Birdy Kids nous surveillent), la cuisine ouverte, le service et les plats... tout est au top en saveurs et fraîcheur.
Mais pour finir je dois vous parler d'un truc ... le prix des bouteilles !!!!!! Les prix cavistes !!!
Juste Waou

On reviendra pour la carte d'hiver sans faute !
Je conseille ce restau !!!!!!!!!!!!!!!!!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Pour le menu du jour, rien à dire...
Non extraordinaire pour un prix si petit...
A visiter si vous êtes de passage sur La Croix Rousse"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : A quoi reconnaît-on un grand Chef en cuisine? A sa capacité à sublimer des ingrédients qui à première vue semblent simples. Et ici à l'Aromatic, ils sont 2 chefs! C'est donc 2 fois mieux!
Quel voyage des sens: en entrée l'Amérique du Sud avec un Ceviche de Poulpe, en plat départ pour l'Asie avec une Emulsion Coco Citronelle qui rendait la truite d'Isère sublime et en dessert retour à la maison avec du chocolat Valrhona.
Tout était parfait: le décor du restaurant, les tables, les assiettes, les assaisonnements, les cuissons. Quant au Croze Hermitage, il était à la température adequate.
Et pour finir un mot pour les serveurs, tout d'abord nos excuses...nous étions tellement enchantés de ce voyage, que nous avons totalement oublié le pourboire....alors que le service est à la hauteur de l'endroit: parfait! Les serveurs sont pro, efficaces, souriants, gentils et drôles. Ils sont heureux de voir les clients passer un excellent moment.
Quant aux 2 Chefs, ils ont eu la bonne idée d'ouvrir la cuisine sur la salle, profitez en pour leur dire tout le bien de leur cuisine!
Et pour finir, une pensée joyeuse pour le Michigan. Comprend qui peut!
Allez y vite!!!!"
